particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,impulse_voltage_V,initial_speed_mps,charge_number_e,charge_model,particle_model
16,0.1546150619014218,0.024,-164.35805200026931,-138.93664082902427,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1546150619014218,0.021999999999999999,0.0020000000000000018,21.782672870919498,215.21375286485883,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
17,0.17736776811471361,0.024,-14.328036206723011,188.91777441333454,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17736776811471361,0.021999999999999999,0.0020000000000000018,16.389104837473361,189.46033387183905,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
18,0.16049726689751709,0.024,-88.158437642511615,-132.02165106975335,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16049726689751709,0.021999999999999999,0.0020000000000000018,11.991593454622526,158.75020150775342,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
19,0.17322989520036819,0.024,0.71409747712836857,293.49766426068317,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17322989520036819,0.021999999999999999,0.0020000000000000018,40.806837097384161,293.4985329804623,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
20,0.1537381989489523,0.024,-157.75921609192906,-120.50784573787969,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1537381989489523,0.021999999999999999,0.0020000000000000018,18.367888685382155,198.51980038858738,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
21,0.16946546060701345,0.024,15.898656559942429,257.07638906447789,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16946546060701345,0.021999999999999999,0.0020000000000000018,29.9432292613008,257.56753889968707,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
22,0.1629001809635067,0.024,-213.57526045847112,89.65254711019746,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1629001809635067,0.021999999999999999,0.0020000000000000018,23.238749340828175,231.6289513062863,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
23,0.16507284930845809,0.024,-172.60669244634397,-92.975789072416475,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16507284930845809,0.021999999999999999,0.0020000000000000018,17.589628945453811,196.05501174646176,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
24,0.17501151357519976,0.024,-52.570020376209271,-81.135522770656593,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17501151357519976,0.021999999999999999,0.0020000000000000018,5.2831107389115992,96.677712517533195,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
25,0.15620524330482782,0.024,-195.50540819660932,29.648055591578611,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15620524330482782,0.021999999999999999,0.0020000000000000018,19.653854531764512,197.74066813502014,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
26,0.16383068019304689,0.024,-193.6565867516866,90.157961579726191,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16383068019304689,0.021999999999999999,0.0020000000000000018,23.55802547043378,213.61491434009213,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
27,0.17328487937485929,0.024,-77.656622189967692,91.515011921126657,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17328487937485929,0.021999999999999999,0.0020000000000000018,8.0321928704653356,120.02311601053916,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
28,0.16862546507886561,0.024,-181.98475563543448,-99.567498059395263,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16862546507886561,0.021999999999999999,0.0020000000000000018,21.278412879321795,207.44189054647686,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
29,0.17468098847815403,0.024,-40.751550283930413,204.05810655555436,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17468098847815403,0.021999999999999999,0.0020000000000000018,23.125073065470751,208.08748088624094,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
30,0.16442115263664733,0.024,-89.915823499448621,109.63950491049769,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16442115263664733,0.021999999999999999,0.0020000000000000018,10.025986755129207,141.79448632652486,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
31,0.16666123850190256,0.024,-253.23726015766826,-260,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16666123850190256,0.021999999999999999,0.0020000000000000018,90,420.9043461708776,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
32,0.15470749378856721,0.024,-27.930946236263324,106.00442613912607,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15470749378856721,0.021999999999999999,0.0020000000000000018,5.8452984238927552,109.62242525477379,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
33,0.1707796385911288,0.024,-206.74251310435156,-63.095769926371041,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1707796385911288,0.021999999999999999,0.0020000000000000018,23.445031809774772,216.15629277748201,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
34,0.17744822444839614,0.024,-66.451789386333104,-59.591275356907545,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17744822444839614,0.021999999999999999,0.0020000000000000018,4.2959535860024705,89.257831092338051,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
35,0.17163087959217782,0.024,-146.60985317267793,21.490842106400226,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17163087959217782,0.021999999999999999,0.0020000000000000018,10.48750222806107,148.1766018700537,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
36,0.1731187499542958,0.024,-81.355087953074957,101.17702011640648,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1731187499542958,0.021999999999999999,0.0020000000000000018,8.5808871480350817,129.82850124486643,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
37,0.1730703950930885,0.024,-156.20507107686674,-43.668625959961581,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1730703950930885,0.021999999999999999,0.0020000000000000018,15.708601269647506,162.19424503773254,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
38,0.17320557590348112,0.024,-264.41109598076662,-55.16777438033764,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17320557590348112,0.021999999999999999,0.0020000000000000018,29.7970410929086,270.10499996821608,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
39,0.15896741089660096,0.024,-175.16351818183759,-32.804947088672463,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15896741089660096,0.021999999999999999,0.0020000000000000018,13.870240179696465,178.20892978560178,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
40,0.15742567808090802,0.024,-90.049138113875202,239.85576358520103,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15742567808090802,0.021999999999999999,0.0020000000000000018,28.970770593467797,256.2023313713043,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
41,0.1612181625422725,0.024,15.497708935200658,125.5765614643167,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1612181625422725,0.021999999999999999,0.0020000000000000018,7.2442715361824694,126.52925263132438,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
42,0.16235066650861155,0.024,-133.15420816170234,91.55861191106095,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16235066650861155,0.021999999999999999,0.0020000000000000018,10.665024788610847,161.59524301863044,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
43,0.16587370506002042,0.024,-53.217449675477461,223.86815963886582,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16587370506002042,0.021999999999999999,0.0020000000000000018,27.611844600298486,230.10660540291903,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
44,0.17890312294877153,0.024,-9.9744529860586599,162.04576038185121,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17890312294877153,0.021999999999999999,0.0020000000000000018,11.156794939789801,162.35245045918904,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
45,0.1650876780137141,0.024,-133.44649849203043,-46.498614604730165,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1650876780137141,0.021999999999999999,0.0020000000000000018,8.7095215860107658,141.31556573832447,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
46,0.15371138190777367,0.024,-207.65529206563588,-260,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15371138190777367,0.021999999999999999,0.0020000000000000018,74.155688498271545,366.00262036370304,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
47,0.16385221054878257,0.024,9.2642654090772876,149.24681103564885,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16385221054878257,0.021999999999999999,0.0020000000000000018,9.9653592027390197,149.53406708131931,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
48,0.17822819876490587,0.024,-282.65531132281779,11.449910882195169,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17822819876490587,0.021999999999999999,0.0020000000000000018,38.813145788898765,282.88712497780676,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
49,0.16206246485201506,0.024,-149.36325144977633,-114.22184124431868,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16206246485201506,0.021999999999999999,0.0020000000000000018,15.864263988762785,188.03193851282671,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
50,0.17214826069185329,0.024,-242.92713257203252,134.55699349366964,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17214826069185329,0.021999999999999999,0.0020000000000000018,36.922020288690398,277.70339615806881,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
51,0.17871021012301558,0.024,-234.1869621694031,125.02851324333888,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17871021012301558,0.021999999999999999,0.0020000000000000018,35.109850700951242,265.47252658980216,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
52,0.15516366438531706,0.024,-98.446132830347167,42.758297202189645,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15516366438531706,0.021999999999999999,0.0020000000000000018,6.2429385170481595,107.3308578596162,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
53,0.16916027228571215,0.024,-254.57084419719524,-17.056731641794851,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16916027228571215,0.021999999999999999,0.0020000000000000018,37.185787075214662,255.14162108439473,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
54,0.16177702249641354,0.024,130.25922445718174,289.20027536125781,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16177702249641354,0.021999999999999999,0.0020000000000000018,47.233146865727143,317.1817536133089,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
55,0.17674843724770101,0.024,-99.744739149958718,91.483648929425044,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17674843724770101,0.021999999999999999,0.0020000000000000018,11.229677630895054,135.34500733139586,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
56,0.16464628078593127,0.024,-79.356118174385045,24.606232847569959,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16464628078593127,0.021999999999999999,0.0020000000000000018,4.1816294788989286,83.083453145953172,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
57,0.17309987676721234,0.024,-39.109721430972613,150.0425864745109,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17309987676721234,0.021999999999999999,0.0020000000000000018,9.4121767873744737,155.05595140583725,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
58,0.16681235431899974,0.024,106.5655364702621,200.81698880955207,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16681235431899974,0.021999999999999999,0.0020000000000000018,22.799510684847256,227.34044197575255,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
59,0.16443466966783743,0.024,-195.53242023929474,3.1597857631564041,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16443466966783743,0.021999999999999999,0.0020000000000000018,19.877714269800403,195.5579494950415,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
60,0.15867604507181446,0.024,-138.64817846974597,-88.385202397807618,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15867604507181446,0.021999999999999999,0.0020000000000000018,12.182249700911767,164.42402925326928,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
61,0.16263140169712531,0.024,-145.96076848455743,46.07797510376998,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.16263140169712531,0.021999999999999999,0.0020000000000000018,11.650954822563842,153.0611829506953,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
62,0.15906863083896905,0.024,-289.87101023518755,-111.13813106314043,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15906863083896905,0.021999999999999999,0.0020000000000000018,49.168710368832983,310.44627031255504,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
63,0.17831469517281745,0.024,-157.85258222158845,-17.771187084620401,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17831469517281745,0.021999999999999999,0.0020000000000000018,11.659237487344354,158.84978062439973,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
64,0.1654371749577804,0.024,-109.86838114507923,-21.019922902313773,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.1654371749577804,0.021999999999999999,0.0020000000000000018,7.7811336110892535,111.86106710674458,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
65,0.15800071851694084,0.024,-194.91873937769469,-61.186229057176071,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15800071851694084,0.021999999999999999,0.0020000000000000018,20.654910913509436,204.29652367778283,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
66,0.15786287800720442,0.024,-169.65751505180518,14.746174263279402,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.15786287800720442,0.021999999999999999,0.0020000000000000018,12.911942334614404,170.29715813529157,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
67,0.17666196880465629,0.024,-115.41514797496176,-123.00659417451618,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17666196880465629,0.021999999999999999,0.0020000000000000018,14.392418503701274,168.67506808208626,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
68,0.17833948205601685,0.024,-138.46231801244164,57.27033616872319,0.0,9.2153384505300617e-21,2e-08,2200,-9.5744509826295496e-18,11,40,part11_sio2_20nm_charged_sheath_ejection,0.0,0.17833948205601685,0.021999999999999999,0.0020000000000000018,9.903009338259773,149.838929902269,-59.7590226910621,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_20nm_sheath_edge_ejection
