particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,impulse_voltage_V,initial_speed_mps,charge_number_e,charge_model,particle_model
17,0.1773677681147136,0.024,-2.7912084881151191,36.80259373234221,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1773677681147136,0.0219999999999999,0.002,16.38910483747336,36.9082883679528,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
18,0.160497266897517,0.024,-17.532116036992758,26.255216946291853,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.160497266897517,0.0219999999999999,0.002,11.991593454622526,31.570738186355886,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
19,0.1732298952003681,0.024,0.14169819547126539,58.23867291621044,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1732298952003681,0.0219999999999999,0.002,40.80683709738416,58.238845296073166,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
20,0.1537381989489523,0.024,-31.050372713621911,23.718509877080002,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1537381989489523,0.0219999999999999,0.002,18.367888685382155,39.072923571752064,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
21,0.1694654606070134,0.024,3.0793914944749829,49.792813809820515,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1694654606070134,0.0219999999999999,0.002,29.9432292613008,49.887944025342406,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
22,0.1629001809635067,0.024,-40.523856425194182,17.01071060125447,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1629001809635067,0.0219999999999999,0.002,23.23874934082817,43.949371039064744,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
23,0.165072849308458,0.024,-33.663115672448257,18.132870156554588,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.165072849308458,0.0219999999999999,0.002,17.58962894545381,38.236191453792827,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
24,0.1750115135751997,0.024,-11.394700766612377,17.586354292772711,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1750115135751997,0.0219999999999999,0.002,5.283110738911599,20.955167927543837,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
25,0.1562052433048278,0.024,-39.960686038446134,6.0599686324483883,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1562052433048278,0.0219999999999999,0.002,19.653854531764512,40.417566088144426,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
26,0.1638306801930468,0.024,-40.115890173398512,18.676188327264729,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1638306801930468,0.0219999999999999,0.002,23.55802547043378,44.250250336462855,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
27,0.1732848793748592,0.024,-16.717716309472895,19.70111452456495,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1732848793748592,0.0219999999999999,0.002,8.032192870465334,25.838265269054734,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
28,0.1686254650788656,0.024,-36.893890318390532,20.185384978282393,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1686254650788656,0.0219999999999999,0.002,21.278412879321795,42.054832178322854,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
29,0.174680988478154,0.024,-8.5859039864287183,42.99280145985778,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.174680988478154,0.0219999999999999,0.002,23.12507306547075,43.8417463683978,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
30,0.1644211526366473,0.024,-18.305712372189856,22.321201801962872,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1644211526366473,0.0219999999999999,0.002,10.025986755129209,28.867545017498372,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
31,0.1666612385019025,0.024,-60.346803451736143,61.958374086351007,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1666612385019025,0.0219999999999999,0.002,90.0,86.490327819165344,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
32,0.1547074937885672,0.024,-5.6161134908597994,21.314454680302386,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1547074937885672,0.0219999999999999,0.002,5.845298423892755,22.041930701753007,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
33,0.1707796385911288,0.024,-42.221495242569311,12.885582697874488,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1707796385911288,0.0219999999999999,0.002,23.44503180977477,44.144001880007039,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
34,0.1774482244483961,0.024,-14.068131822401375,12.615731268154713,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1774482244483961,0.0219999999999999,0.002,4.295953586002471,18.8962696954388,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
35,0.1716308795921778,0.024,-29.212306550965764,4.2820932840792301,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1716308795921778,0.0219999999999999,0.002,10.48750222806107,29.524484363340772,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
36,0.1731187499542958,0.024,-16.735051724413875,20.812498733290695,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1731187499542958,0.0219999999999999,0.002,8.580887148035082,26.706217623280814,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
37,0.1730703950930885,0.024,-34.799638685226959,9.7285727973529212,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1730703950930885,0.0219999999999999,0.002,15.708601269647506,36.133917325633817,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
38,0.1732055759034811,0.024,-48.716929848457703,10.164492471140274,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1732055759034811,0.0219999999999999,0.002,29.7970410929086,49.766014116617939,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
39,0.1589674108966009,0.024,-33.373555443308447,6.2502610808609012,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1589674108966009,0.0219999999999999,0.002,13.870240179696465,33.953791636671554,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
40,0.157425678080908,0.024,-17.247366620068995,45.940254145010258,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.157425678080908,0.0219999999999999,0.002,28.9707705934678,49.071158598867441,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
41,0.1612181625422725,0.024,3.0055240397191025,24.353494821999675,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1612181625422725,0.0219999999999999,0.002,7.244271536182467,24.538253499352688,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
42,0.1623506665086115,0.024,-24.533163170341169,16.869330655597384,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1623506665086115,0.0219999999999999,0.002,10.665024788610848,29.773317112986621,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
43,0.1658737050600204,0.024,-11.079469626397524,46.607653883482968,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1658737050600204,0.0219999999999999,0.002,27.61184460029849,47.906451003229307,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
44,0.1789031229487715,0.024,-1.8708813837447171,30.394488483418847,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1789031229487715,0.0219999999999999,0.002,11.1567949397898,30.452013518332798,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
45,0.1650876780137141,0.024,-25.407423095915426,8.8530608744810699,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1650876780137141,0.0219999999999999,0.002,8.709521586010764,26.905646902130492,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
46,0.1537113819077736,0.024,-48.994471401761039,61.344752824461871,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1537113819077736,0.0219999999999999,0.002,74.15568849827153,78.508833433138605,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
47,0.1638522105487825,0.024,1.783050363066927,28.724844210848172,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1638522105487825,0.0219999999999999,0.002,9.96535920273902,28.780131054856771,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
48,0.1782281987649058,0.024,-56.7518050110709,2.2989241091540835,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1782281987649058,0.0219999999999999,0.002,38.813145788898765,56.798348779469478,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
49,0.162062464852015,0.024,-28.844856863004953,22.058388722403389,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.162062464852015,0.0219999999999999,0.002,15.864263988762785,36.312508595192057,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
50,0.1721482606918532,0.024,-48.460049090944793,26.841952322059687,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1721482606918532,0.0219999999999999,0.002,36.9220202886904,55.397353387652956,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
51,0.1787102101230155,0.024,-47.654499176355678,25.441942310459293,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1787102101230155,0.0219999999999999,0.002,35.10985070095124,54.02077119292192,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
52,0.155163664385317,0.024,-20.893677052887103,9.0747907245222184,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.155163664385317,0.0219999999999999,0.002,6.24293851704816,22.779323244649206,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
53,0.1691602722857121,0.024,-55.470506287587199,3.7166296194114321,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1691602722857121,0.0219999999999999,0.002,37.185787075214655,55.594877493606703,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
54,0.1617770224964135,0.024,25.731791351368674,57.129475285648105,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1617770224964135,0.0219999999999999,0.002,47.233146865727136,62.65701902072783,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
55,0.176748437247701,0.024,-22.515297617162265,20.650528542194753,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.176748437247701,0.0219999999999999,0.002,11.229677630895054,30.551316761498072,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
56,0.1646462807859312,0.024,-17.806761412894382,5.5214056290398732,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1646462807859312,0.0219999999999999,0.002,4.1816294788989286,18.643140082511248,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
57,0.1730998767672123,0.024,-7.0548471513896294,27.06558561520573,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1730998767672123,0.0219999999999999,0.002,9.412176787374472,27.969926582375969,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
58,0.1668123543189997,0.024,20.405588636544667,38.453227944109599,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1668123543189997,0.0219999999999999,0.002,22.799510684847256,43.53204322020197,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
59,0.1644346696678374,0.024,-40.641788483902559,0.65676752982184827,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1644346696678374,0.0219999999999999,0.002,19.877714269800403,40.647094788662358,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
60,0.1586760450718144,0.024,-26.832362885564159,17.105048552581643,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1586760450718144,0.0219999999999999,0.002,12.182249700911768,31.820722556359026,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
61,0.1626314016971253,0.024,-29.675505348960517,9.3681830457467363,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1626314016971253,0.0219999999999999,0.002,11.650954822563842,31.119101389577445,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
62,0.159068630838969,0.024,-59.691024740857543,22.885865425314911,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.159068630838969,0.0219999999999999,0.002,49.168710368832976,63.927938109087265,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
63,0.1783146951728174,0.024,-30.934737421624785,3.4826608370687553,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1783146951728174,0.0219999999999999,0.002,11.659237487344354,31.130160710329221,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
64,0.1654371749577804,0.024,-24.978220338108294,4.778811340186544,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1654371749577804,0.0219999999999999,0.002,7.781133611089253,25.431251032620914,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
65,0.1580007185169408,0.024,-39.532162217356834,12.409396553040873,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1580007185169408,0.0219999999999999,0.002,20.65491091350944,41.434103977159175,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
66,0.1578628780072044,0.024,-32.636815651990503,2.8367041144969072,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1578628780072044,0.0219999999999999,0.002,12.911942334614404,32.759863035965459,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
67,0.1766619688046562,0.024,-23.666012880757943,25.222647921257231,0.0,1.1519173063162576e-18,1.0000000000000001e-07,2200,-4.7872254913147748e-17,34,60,part11_sio2_100nm_charged_sheath_ejection,0.0,0.1766619688046562,0.0219999999999999,0.002,14.392418503701274,34.58702262166986,-298.79511345531051,floating_potential_oml_like_from_Te_ne_ni_quasineutral,charged_sio2_100nm_sheath_edge_ejection
