particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m
11,0.08894607075589682,-0.03244314575050757,0.0,0.0,0.00040004000400040005,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.08894607075589682,-0.038099999999999995,0.005656854249492423
12,0.01845070350882891,0.019743145750507573,0.0,0.0,0.0004400440044004401,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.01845070350882891,0.0254,0.005656854249492426
13,0.03015493584415861,0.005656854249492425,0.0,0.0,0.00048004800480048006,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.03015493584415861,0.0,0.005656854249492425
14,0.050198613711030356,0.005656854249492425,0.0,0.0,0.00052005200520052,1e-15,1e-06,1200.0,0.0,4,2,,0.0,0.050198613711030356,0.0,0.005656854249492425
15,0.005656854249492425,0.008546213166807719,0.0,0.0,0.0005600560056005601,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.008546213166807719,0.005656854249492425
16,0.09594314575050757,0.04922122478007127,0.0,0.0,0.0006000600060006001,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.04922122478007127,0.0056568542494924295
17,0.05945685424949242,0.04608879977329893,0.0,0.0,0.0006400640064006401,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.04608879977329893,0.005656854249492423
18,0.00517423591923079,0.019743145750507573,0.0,0.0,0.0006800680068006801,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.00517423591923079,0.0254,0.005656854249492426
19,0.09594314575050755,-0.017566364166756086,0.0,0.0,0.00072007200720072,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.017566364166756086,0.0056568542494924295
20,0.07970108293594236,0.05784314575050758,0.0,0.0,0.0007600760076007601,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.07970108293594236,0.0635,0.005656854249492423
21,0.010693320216681628,0.005656854249492425,0.0,0.0,0.0008000800080008001,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.010693320216681628,0.0,0.005656854249492425
22,0.01423337787114244,0.019743145750507573,0.0,0.0,0.0008400840084008401,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.01423337787114244,0.0254,0.005656854249492426
23,0.05945685424949242,0.048280849144512444,0.0,0.0,0.0008800880088008802,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.048280849144512444,0.005656854249492423
24,0.09594314575050755,-0.016388198574667577,0.0,0.0,0.0009200920092009201,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.016388198574667577,0.0056568542494924295
25,0.005656854249492425,0.0035043652194230532,0.0,0.0,0.0009600960096009601,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.0035043652194230532,0.005656854249492425
26,0.013855391427129413,0.019743145750507573,0.0,0.0,0.001000100010001,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.013855391427129413,0.0254,0.005656854249492426
27,0.09594314575050757,0.03968160587272141,0.0,0.0,0.00104010401040104,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.03968160587272141,0.0056568542494924295
28,0.08716152733885897,0.05784314575050758,0.0,0.0,0.00108010801080108,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.08716152733885897,0.0635,0.005656854249492423
29,0.05945685424949242,-0.0057487107121741345,0.0,0.0,0.0011201120112011203,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.0057487107121741345,0.005656854249492423
30,0.05945685424949242,-0.01671062639002243,0.0,0.0,0.0011601160116011602,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.01671062639002243,0.005656854249492423
31,0.09594314575050757,0.06262767883973483,0.0,0.0,0.0012001200120012002,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.06262767883973487,0.0056568542494924295
32,0.09594314575050757,0.029172640712189273,0.0,0.0,0.0012401240124012402,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.029172640712189273,0.0056568542494924295
33,0.09594314575050757,-0.012646148828121722,0.0,0.0,0.0012801280128012802,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.012646148828121722,0.0056568542494924295
34,0.04141203012923872,0.019743145750507573,0.0,0.0,0.0013201320132013201,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.04141203012923872,0.0254,0.005656854249492426
35,0.09594314575050757,-0.02434513805100519,0.0,0.0,0.0013601360136013601,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.02434513805100519,0.0056568542494924295
36,0.09594314575050757,0.05247536279664427,0.0,0.0,0.0014001400140014,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.05247536279664427,0.0056568542494924295
37,0.06543966902616107,0.05784314575050758,0.0,0.0,0.00144014401440144,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.06543966902616107,0.0635,0.005656854249492423
38,0.005656854249492425,0.0053905029074024224,0.0,0.0,0.0014801480148014803,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.0053905029074024224,0.005656854249492425
39,0.09594314575050755,0.004448920164883468,0.0,0.0,0.0015201520152015203,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.004448920164883468,0.0056568542494924295
40,0.05928181361718297,-0.03244314575050757,0.0,0.0,0.0015601560156015602,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.05928181361718297,-0.038099999999999995,0.005656854249492423
41,0.09594314575050755,0.030398807338998624,0.0,0.0,0.0016001600160016002,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.10159999999999998,0.030398807338998544,0.0056568542494924295
42,0.09085064118869596,0.05784314575050758,0.0,0.0,0.0016401640164016402,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.09085064118869596,0.0635,0.005656854249492423
43,0.03233162505382412,0.005656854249492425,0.0,0.0,0.0016801680168016802,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.03233162505382412,0.0,0.005656854249492425
44,0.09594314575050755,0.031869016617129396,0.0,0.0,0.0017201720172017201,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.10159999999999998,0.031869016617129396,0.0056568542494924295
45,0.015576276963484358,0.019743145750507573,0.0,0.0,0.0017601760176017603,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.015576276963484358,0.0254,0.005656854249492426
46,0.05945685424949242,0.027666867507526435,0.0,0.0,0.0018001800180018003,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.027666867507526435,0.005656854249492423
47,0.09594314575050757,0.05397512537721975,0.0,0.0,0.0018401840184018403,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.05397512537721975,0.0056568542494924295
48,0.013430506608525367,0.005656854249492425,0.0,0.0,0.0018801880188018803,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.013430506608525367,0.0,0.005656854249492425
49,0.005656854249492425,0.017926394515759666,0.0,0.0,0.0019201920192019203,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.017926394515759666,0.005656854249492425
50,0.07319741206307465,-0.03244314575050757,0.0,0.0,0.0019601960196019602,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.07319741206307465,-0.038099999999999995,0.005656854249492423
51,0.062751492379173,-0.03244314575050757,0.0,0.0,0.002000200020002,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.062751492379173,-0.038099999999999995,0.005656854249492423
52,0.09594314575050757,0.029374606482456517,0.0,0.0,0.00204020402040204,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.029374606482456517,0.0056568542494924295
53,0.005656854249492425,0.0037963236732700876,0.0,0.0,0.00208020802080208,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.0037963236732700876,0.005656854249492425
54,0.05945685424949242,0.044513773039144805,0.0,0.0,0.00212021202120212,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.044513773039144805,0.005656854249492423
55,0.09594314575050755,0.020875697440840314,0.0,0.0,0.00216021602160216,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.020875697440840314,0.0056568542494924295
56,0.07359067628887282,-0.03244314575050757,0.0,0.0,0.0022002200220022,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.07359067628887282,-0.038099999999999995,0.005656854249492423
57,0.008920930758308361,0.019743145750507573,0.0,0.0,0.0022402240224022405,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.008920930758308361,0.0254,0.005656854249492426
58,0.05945685424949242,0.0348097794350908,0.0,0.0,0.0022802280228022805,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.0348097794350908,0.005656854249492423
59,0.05075348779477154,0.005656854249492425,0.0,0.0,0.0023202320232023205,1e-15,1e-06,1200.0,0.0,4,2,,0.0,0.05075348779477154,0.0,0.005656854249492425
60,0.09594314575050755,0.00839290212198555,0.0,0.0,0.0023602360236023604,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.008392902121985629,0.0056568542494924295
61,0.030446209269404115,0.005656854249492425,0.0,0.0,0.0024002400240024004,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.030446209269404115,0.0,0.005656854249492425
62,0.05945685424949242,-0.0045748743135980005,0.0,0.0,0.0024402440244024404,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.0045748743135980005,0.005656854249492423
63,0.05457365440405284,0.05784314575050758,0.0,0.0,0.0024802480248024804,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.05457365440405284,0.0635,0.005656854249492423
64,0.09594314575050755,0.0009159682708051802,0.0,0.0,0.0025202520252025204,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.0009159682708051802,0.0056568542494924295
65,0.08437643478039021,-0.03244314575050757,0.0,0.0,0.0025602560256025603,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.08437643478039021,-0.038099999999999995,0.005656854249492423
66,0.011066758792971159,0.005656854249492425,0.0,0.0,0.0026002600260026003,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.011066758792971159,0.0,0.005656854249492425
67,0.09594314575050755,0.012130919284733395,0.0,0.0,0.0026402640264026403,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.012130919284733359,0.0056568542494924295
68,0.06919047126960917,0.05784314575050758,0.0,0.0,0.0026802680268026803,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.06919047126960917,0.0635,0.005656854249492423
69,0.09594314575050757,0.06107739547244561,0.0,0.0,0.0027202720272027203,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.06107739547244561,0.0056568542494924295
70,0.08986533039464818,0.05784314575050758,0.0,0.0,0.0027602760276027602,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.08986533039464818,0.0635,0.005656854249492423
71,0.10049708439123062,-0.03244314575050758,0.0,0.0,0.0028002800280028,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.10049708439123066,-0.0381,0.005656854249492423
72,0.003041452413630641,0.019743145750507573,0.0,0.0,0.00284028402840284,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.003041452413630641,0.0254,0.005656854249492426
73,0.09594314575050757,-0.004342533009239155,0.0,0.0,0.00288028802880288,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.004342533009239117,0.0056568542494924295
74,0.09594314575050755,-0.01662996940673725,0.0,0.0,0.0029202920292029206,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.01662996940673725,0.0056568542494924295
75,0.09594314575050757,-0.01381943310692908,0.0,0.0,0.0029602960296029606,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.013819433106929045,0.0056568542494924295
76,0.05945685424949242,0.045592579801222506,0.0,0.0,0.0030003000300030005,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.045592579801222506,0.005656854249492423
77,0.005656854249492425,0.014105524637864877,0.0,0.0,0.0030403040304030405,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.014105524637864877,0.005656854249492425
78,0.02168034357942376,0.019743145750507573,0.0,0.0,0.0030803080308030805,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.02168034357942376,0.0254,0.005656854249492426
79,0.005656854249492425,0.011824399785662564,0.0,0.0,0.0031203120312031205,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.011824399785662564,0.005656854249492425
80,0.04823385909484244,0.005656854249492425,0.0,0.0,0.0031603160316031604,1e-15,1e-06,1200.0,0.0,4,2,,0.0,0.04823385909484244,0.0,0.005656854249492425
81,0.09594314575050755,0.012092217976721905,0.0,0.0,0.0032003200320032004,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.012092217976721876,0.0056568542494924295
82,0.05945685424949242,-0.036472209631223,0.0,0.0,0.0032403240324032404,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.036472209631223,0.005656854249492423
83,0.09565633945998497,-0.03244314575050757,0.0,0.0,0.0032803280328032804,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.09565633945998497,-0.038099999999999995,0.005656854249492423
84,0.09594314575050757,0.05032855455625008,0.0,0.0,0.0033203320332033204,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.05032855455625008,0.0056568542494924295
85,0.06873200274621383,0.05784314575050758,0.0,0.0,0.0033603360336033603,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.06873200274621383,0.0635,0.005656854249492423
86,0.09594314575050754,0.013381255810762577,0.0,0.0,0.0034003400340034003,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999997,0.01338125581076265,0.0056568542494924295
87,0.011232474097844034,0.019743145750507573,0.0,0.0,0.0034403440344034403,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.011232474097844034,0.0254,0.005656854249492426
88,0.09594314575050755,0.003956308335892342,0.0,0.0,0.0034803480348034803,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.003956308335892342,0.0056568542494924295
89,0.09594314575050757,-0.03159916380939188,0.0,0.0,0.0035203520352035207,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.03159916380939188,0.0056568542494924295
90,0.036323629795412246,0.019743145750507573,0.0,0.0,0.0035603560356035607,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.036323629795412246,0.0254,0.005656854249492426
91,0.05945685424949242,-0.021963053523198973,0.0,0.0,0.0036003600360036006,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.021963053523198973,0.005656854249492423
92,0.09594314575050757,-0.014466453889978111,0.0,0.0,0.0036403640364036406,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.014466453889978033,0.0056568542494924295
93,0.03172934390575774,0.019743145750507573,0.0,0.0,0.0036803680368036806,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.03172934390575774,0.0254,0.005656854249492426
94,0.0881287554099873,-0.03244314575050757,0.0,0.0,0.0037203720372037206,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.0881287554099873,-0.038099999999999995,0.005656854249492423
95,0.04272362210142808,0.005656854249492425,0.0,0.0,0.0037603760376037606,1e-15,1e-06,1200.0,0.0,4,2,,0.0,0.04272362210142808,0.0,0.005656854249492425
96,0.09594314575050757,0.05867800104506386,0.0,0.0,0.0038003800380038005,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.05867800104506386,0.0056568542494924295
97,0.09594314575050757,-0.03369227534874972,0.0,0.0,0.0038403840384038405,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.03369227534874972,0.0056568542494924295
98,0.005589772747292556,0.005656854249492425,0.0,0.0,0.0038803880388038805,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.005589772747292556,0.0,0.005656854249492425
99,0.004148819547515655,0.005656854249492425,0.0,0.0,0.0039203920392039205,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.004148819547515655,0.0,0.005656854249492425
100,0.04773122675758566,0.019743145750507573,0.0,0.0,0.0039603960396039604,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.04773122675758566,0.0254,0.005656854249492426
101,0.05945685424949242,0.03689974849902035,0.0,0.0,0.004000400040004,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.03689974849902035,0.005656854249492423
102,0.09034578066541196,-0.03244314575050757,0.0,0.0,0.00404040404040404,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.09034578066541196,-0.038099999999999995,0.005656854249492423
103,0.09594314575050757,0.0577446642255207,0.0,0.0,0.00408040804080408,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.0577446642255207,0.0056568542494924295
104,0.05945685424949242,-0.022944007297473906,0.0,0.0,0.00412041204120412,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.022944007297473906,0.005656854249492423
105,0.09594314575050755,-0.005233199025372427,0.0,0.0,0.00416041604160416,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.00523319902537237,0.0056568542494924295
106,0.05627366371015224,0.05784314575050758,0.0,0.0,0.0042004200420042,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.05627366371015224,0.0635,0.005656854249492423
107,0.09594314575050755,0.001043044156292315,0.0,0.0,0.00424042404240424,1e-15,1e-06,1200.0,0.0,11,1,,0.0,0.10159999999999998,0.001043044156292315,0.0056568542494924295
108,0.09594314575050755,-0.006458602468075356,0.0,0.0,0.00428042804280428,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.006458602468075356,0.0056568542494924295
109,0.09594314575050757,-0.0338700661051338,0.0,0.0,0.00432043204320432,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.0338700661051338,0.0056568542494924295
110,0.002888521148253078,0.019743145750507573,0.0,0.0,0.00436043604360436,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.002888521148253082,0.0254,0.005656854249492426
111,0.06488091901695577,-0.03244314575050757,0.0,0.0,0.0044004400440044,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.06488091901695577,-0.038099999999999995,0.005656854249492423
112,0.08903756315769892,0.05784314575050758,0.0,0.0,0.00444044404440444,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.08903756315769892,0.0635,0.005656854249492423
113,0.05822683229200833,-0.034442350055182966,0.0,0.0,0.004480448044804481,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.053911557459372476,-0.0381,0.0056568542494924235
114,0.03186184597796155,0.005656854249492425,0.0,0.0,0.004520452045204521,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.03186184597796155,0.0,0.005656854249492425
115,0.0580496924275009,0.05784314575050758,0.0,0.0,0.004560456045604561,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.0580496924275009,0.0635,0.005656854249492423
116,0.09594314575050757,-0.020909589188131284,0.0,0.0,0.004600460046004601,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.020909589188131284,0.0056568542494924295
117,0.005656854249492425,0.012849043150281585,0.0,0.0,0.004640464046404641,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.012849043150281585,0.005656854249492425
118,0.05945685424949242,-0.009282980108551709,0.0,0.0,0.004680468046804681,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.009282980108551709,0.005656854249492423
119,0.05945685424949242,-0.0076810952125162405,0.0,0.0,0.004720472047204721,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.0076810952125162405,0.005656854249492423
120,0.06691655628185325,-0.03244314575050757,0.0,0.0,0.004760476047604761,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.06691655628185325,-0.038099999999999995,0.005656854249492423
121,0.09594314575050757,-0.01157224479559977,0.0,0.0,0.004800480048004801,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.011572244795599776,0.0056568542494924295
122,0.040909769078060564,0.005656854249492425,0.0,0.0,0.004840484048404841,1e-15,1e-06,1200.0,0.0,4,2,,0.0,0.040909769078060564,0.0,0.005656854249492425
123,0.05945685424949242,-0.03279064718249233,0.0,0.0,0.004880488048804881,1e-15,1e-06,1200.0,0.0,6,2,,0.0,0.0538,-0.03279064718249233,0.005656854249492423
124,0.04367863077995495,0.019743145750507573,0.0,0.0,0.004920492049204921,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.04367863077995495,0.0254,0.005656854249492426
125,0.0055372350297787035,0.019743145750507573,0.0,0.0,0.004960496049604961,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.0055372350297787035,0.0254,0.005656854249492426
126,0.09594314575050757,0.03975306395445455,0.0,0.0,0.005000500050005001,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.03975306395445455,0.0056568542494924295
127,0.04147407906777025,0.019743145750507573,0.0,0.0,0.005040504050405041,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.04147407906777025,0.0254,0.005656854249492426
128,0.038105654941267296,0.005656854249492425,0.0,0.0,0.005080508050805081,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.038105654941267296,0.0,0.005656854249492425
129,0.09594314575050755,-0.017624940822606135,0.0,0.0,0.005120512051205121,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.017624940822606135,0.0056568542494924295
130,0.0584995455977558,-0.03244314575050757,0.0,0.0,0.005160516051605161,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.0584995455977558,-0.038099999999999995,0.005656854249492423
131,0.005656854249492425,0.0010312745626029714,0.0,0.0,0.005200520052005201,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.0010312745626029716,0.005656854249492425
132,0.055165617597778535,0.057923375225668886,0.0,0.0,0.005240524052405241,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.054216272493869025,0.0635,0.005656854249492426
133,0.09594314575050755,-0.01577446228093996,0.0,0.0,0.005280528052805281,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.01577446228093996,0.0056568542494924295
134,0.05638660503545222,-0.03244314575050757,0.0,0.0,0.005320532053205321,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.05638660503545222,-0.038099999999999995,0.005656854249492423
135,0.10052438455654632,-0.03244314575050758,0.0,0.0,0.0053605360536053605,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.10052438455654636,-0.0381,0.005656854249492423
136,0.09711166150021572,-0.03244314575050757,0.0,0.0,0.0054005400540054005,1e-15,1e-06,1200.0,0.0,7,1,,0.0,0.09711166150021572,-0.038099999999999995,0.005656854249492423
137,0.009204167618749084,0.005656854249492425,0.0,0.0,0.0054405440544054405,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.009204167618749084,0.0,0.005656854249492425
138,0.05945685424949242,0.04429653217345374,0.0,0.0,0.0054805480548054805,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.04429653217345374,0.005656854249492423
139,0.05945685424949242,0.05421626956603005,0.0,0.0,0.0055205520552055205,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.05421626956603005,0.005656854249492423
140,0.05945685424949242,0.04102578403264787,0.0,0.0,0.0055605560556055604,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.04102578403264787,0.005656854249492423
141,0.01612937710050305,0.019743145750507573,0.0,0.0,0.0056005600560056,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.01612937710050305,0.0254,0.005656854249492426
142,0.09594314575050755,-0.0019714811695428504,0.0,0.0,0.00564056405640564,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.10159999999999998,-0.0019714811695428504,0.0056568542494924295
143,0.01916251509576914,0.005656854249492425,0.0,0.0,0.00568056805680568,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.01916251509576914,0.0,0.005656854249492425
144,0.011095330284874205,0.019743145750507573,0.0,0.0,0.00572057205720572,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.011095330284874205,0.0254,0.005656854249492426
145,0.0022192547446535267,0.019743145750507573,0.0,0.0,0.00576057605760576,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.002219254744653544,0.0254,0.005656854249492426
146,0.028885599647891055,0.019743145750507573,0.0,0.0,0.005800580058005801,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.028885599647891055,0.0254,0.005656854249492426
147,0.060752741109568756,0.05784314575050758,0.0,0.0,0.005840584058405841,1e-15,1e-06,1200.0,0.0,9,1,,0.0,0.060752741109568756,0.0635,0.005656854249492423
148,0.09594314575050757,-0.013447891886914294,0.0,0.0,0.005880588058805881,1e-15,1e-06,1200.0,0.0,10,2,,0.0,0.1016,-0.013447891886914294,0.0056568542494924295
149,0.038778856284300334,0.019743145750507573,0.0,0.0,0.005920592059205921,1e-15,1e-06,1200.0,0.0,3,1,,0.0,0.038778856284300334,0.0254,0.005656854249492426
150,0.005656854249492425,0.00744687779587245,0.0,0.0,0.005960596059605961,1e-15,1e-06,1200.0,0.0,1,1,,0.0,0.0,0.00744687779587245,0.005656854249492425
151,0.009828635538866752,0.005656854249492425,0.0,0.0,0.006000600060006001,1e-15,1e-06,1200.0,0.0,2,2,,0.0,0.009828635538866752,0.0,0.005656854249492425
152,0.09594314575050757,0.029464650073167727,0.0,0.0,0.006040604060406041,1e-15,1e-06,1200.0,0.0,12,2,,0.0,0.1016,0.029464650073167717,0.0056568542494924295
153,0.05945685424949242,0.056231056271857496,0.0,0.0,0.006080608060806081,1e-15,1e-06,1200.0,0.0,8,2,,0.0,0.0538,0.056231056271857496,0.005656854249492423
